confirmedCount,confirmedIncr,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,dateId,deadCount,deadIncr,suspectedCount,suspectedCountIncr,provinceName
932,0,931,0,0,0,20200816,1,0,0,0,江西省
932,0,931,0,0,0,20200817,1,0,0,0,江西省
932,0,931,0,0,0,20200818,1,0,0,0,江西省
935,3,931,0,3,3,20200820,1,0,0,0,江西省
935,0,931,0,3,0,20200821,1,0,0,0,江西省
935,0,931,0,3,0,20200822,1,0,0,0,江西省
935,0,931,0,3,0,20200823,1,0,0,0,江西省
935,0,931,0,3,0,20200824,1,0,0,0,江西省
935,0,931,0,3,0,20200825,1,0,0,0,江西省
1,1,0,0,1,1,20200123,0,0,0,0,内蒙古自治区
2,1,0,0,2,1,20200124,0,0,0,0,内蒙古自治区
5,3,0,0,5,3,20200125,0,0,0,0,内蒙古自治区
11,6,0,0,11,6,20200126,0,0,0,0,内蒙古自治区
13,2,0,0,13,2,20200127,0,0,0,0,内蒙古自治区
16,3,0,0,16,3,20200128,0,0,0,0,内蒙古自治区
18,2,0,0,18,2,20200129,0,0,0,0,内蒙古自治区
20,2,0,0,20,2,20200130,0,0,0,0,内蒙古自治区
23,3,0,0,23,3,20200131,0,0,0,0,内蒙古自治区
27,4,0,0,27,4,20200201,0,0,0,0,内蒙古自治区
34,7,0,0,34,7,20200202,0,0,0,0,内蒙古自治区
35,1,0,0,35,1,20200203,0,0,0,0,内蒙古自治区
42,7,0,0,42,7,20200204,0,0,0,0,内蒙古自治区
46,4,0,0,46,4,20200205,0,0,0,0,内蒙古自治区
50,4,0,0,50,4,20200206,0,0,0,0,内蒙古自治区
52,2,0,0,52,2,20200207,0,0,0,0,内蒙古自治区
54,2,0,0,54,2,20200208,0,0,0,0,内蒙古自治区
58,4,0,0,58,4,20200209,0,0,0,0,内蒙古自治区
58,0,5,5,53,-5,20200210,0,0,0,0,内蒙古自治区
60,2,5,0,55,2,20200211,0,0,0,0,内蒙古自治区
61,1,6,1,55,0,20200212,0,0,0,0,内蒙古自治区
65,4,6,0,59,4,20200213,0,0,0,0,内蒙古自治区
68,3,6,0,62,3,20200214,0,0,0,0,内蒙古自治区
70,2,7,1,63,1,20200215,0,0,0,0,内蒙古自治区
72,2,8,1,64,1,20200216,0,0,0,0,内蒙古自治区
73,1,8,0,65,1,20200217,0,0,0,0,内蒙古自治区
75,2,9,1,66,1,20200218,0,0,0,0,内蒙古自治区
75,0,11,2,64,-2,20200219,0,0,0,0,内蒙古自治区
75,0,16,5,59,-5,20200220,0,0,0,0,内蒙古自治区
75,0,22,6,53,-6,20200221,0,0,0,0,内蒙古自治区
75,0,26,4,49,-4,20200222,0,0,0,0,内蒙古自治区
75,0,30,4,45,-4,20200223,0,0,0,0,内蒙古自治区
75,0,34,4,41,-4,20200224,0,0,0,0,内蒙古自治区
75,0,35,1,40,-1,20200225,0,0,0,0,内蒙古自治区
75,0,38,3,37,-3,20200226,0,0,0,0,内蒙古自治区
75,0,43,5,32,-5,20200227,0,0,0,0,内蒙古自治区
75,0,46,3,29,-3,20200228,0,0,0,0,内蒙古自治区
75,0,51,5,24,-5,20200229,0,0,0,0,内蒙古自治区
75,0,52,1,23,-1,20200301,0,0,0,0,内蒙古自治区
75,0,54,2,20,-3,20200302,1,1,0,0,内蒙古自治区
75,0,59,5,15,-5,20200303,1,0,0,0,内蒙古自治区
75,0,63,4,11,-4,20200304,1,0,0,0,内蒙古自治区
75,0,65,2,9,-2,20200305,1,0,0,0,内蒙古自治区
75,0,65,0,9,0,20200306,1,0,0,0,内蒙古自治区
75,0,68,3,6,-3,20200307,1,0,0,0,内蒙古自治区
75,0,70,2,4,-2,20200308,1,0,0,0,内蒙古自治区
75,0,70,0,4,0,20200309,1,0,0,0,内蒙古自治区
75,0,70,0,4,0,20200310,1,0,0,0,内蒙古自治区
75,0,71,1,3,-1,20200311,1,0,0,0,内蒙古自治区
75,0,71,0,3,0,20200312,1,0,0,0,内蒙古自治区
75,0,71,0,3,0,20200313,1,0,0,0,内蒙古自治区
75,0,71,0,3,0,20200314,1,0,0,0,内蒙古自治区
75,0,71,0,3,0,20200315,1,0,0,0,内蒙古自治区
75,0,73,2,1,-2,20200316,1,0,0,0,内蒙古自治区
75,0,73,0,1,0,20200317,1,0,0,0,内蒙古自治区
75,0,74,1,0,-1,20200318,1,0,0,0,内蒙古自治区
75,0,74,0,0,0,20200319,1,0,0,0,内蒙古自治区
75,0,74,0,0,0,20200320,1,0,0,0,内蒙古自治区
75,0,74,0,0,0,20200321,1,0,0,0,内蒙古自治区
75,0,74,0,0,0,20200322,1,0,0,0,内蒙古自治区
75,0,74,0,0,0,20200323,1,0,0,0,内蒙古自治区
77,2,74,0,2,2,20200324,1,0,0,0,内蒙古自治区
89,12,74,0,14,12,20200325,1,0,0,0,内蒙古自治区
92,3,74,0,17,3,20200326,1,0,0,0,内蒙古自治区
94,2,74,0,19,2,20200327,1,0,0,0,内蒙古自治区
95,1,74,0,20,1,20200328,1,0,0,0,内蒙古自治区
97,2,74,0,22,2,20200329,1,0,0,0,内蒙古自治区
107,10,74,0,32,10,20200330,1,0,0,0,内蒙古自治区
111,4,74,0,36,4,20200331,1,0,0,0,内蒙古自治区
117,6,74,0,42,6,20200401,1,0,0,0,内蒙古自治区
117,0,74,0,42,0,20200402,1,0,0,0,内蒙古自治区
117,0,74,0,42,0,20200403,1,0,0,0,内蒙古自治区
117,0,74,0,42,0,20200404,1,0,0,0,内蒙古自治区
118,1,74,0,43,1,20200405,1,0,0,0,内蒙古自治区
121,3,74,0,46,3,20200406,1,0,0,0,内蒙古自治区
124,3,74,0,49,3,20200407,1,0,0,0,内蒙古自治区
126,2,79,5,46,-3,20200408,1,0,0,0,内蒙古自治区
128,2,79,0,48,2,20200409,1,0,0,0,内蒙古自治区
155,27,79,0,75,27,20200410,1,0,0,0,内蒙古自治区
155,0,83,4,71,-4,20200411,1,0,0,0,内蒙古自治区
190,35,83,0,106,35,20200412,1,0,34,34,内蒙古自治区
190,0,91,8,98,-8,20200413,1,0,34,0,内蒙古自治区
190,0,94,3,95,-3,20200414,1,0,34,0,内蒙古自治区
193,3,94,0,98,3,20200415,1,0,34,0,内蒙古自治区
193,0,103,9,89,-9,20200416,1,0,34,0,内蒙古自治区
193,0,104,1,88,-1,20200417,1,0,34,0,内蒙古自治区
193,0,104,0,88,0,20200418,1,0,34,0,内蒙古自治区
194,1,104,0,89,1,20200419,1,0,34,0,内蒙古自治区
194,0,108,4,85,-4,20200420,1,0,34,0,内蒙古自治区
194,0,108,0,85,0,20200421,1,0,34,0,内蒙古自治区
194,0,108,0,85,0,20200422,1,0,34,0,内蒙古自治区
194,0,108,0,85,0,20200423,1,0,34,0,内蒙古自治区
194,0,114,6,79,-6,20200424,1,0,34,0,内蒙古自治区
198,4,121,7,76,-3,20200425,1,0,34,0,内蒙古自治区
198,0,129,8,68,-8,20200426,1,0,34,0,内蒙古自治区
199,1,145,16,53,-15,20200427,1,0,34,0,内蒙古自治区
199,0,146,1,52,-1,20200428,1,0,34,0,内蒙古自治区
200,1,150,4,49,-3,20200429,1,0,34,0,内蒙古自治区
201,1,152,2,48,-1,20200430,1,0,34,0,内蒙古自治区
201,0,154,2,46,-2,20200501,1,0,34,0,内蒙古自治区
201,0,154,0,46,0,20200502,1,0,34,0,内蒙古自治区
201,0,156,2,44,-2,20200503,1,0,34,0,内蒙古自治区
201,0,160,4,40,-4,20200504,1,0,34,0,内蒙古自治区
201,0,167,7,33,-7,20200505,1,0,34,0,内蒙古自治区
201,0,171,4,29,-4,20200506,1,0,34,0,内蒙古自治区
201,0,172,1,28,-1,20200507,1,0,34,0,内蒙古自治区
201,0,175,3,25,-3,20200508,1,0,34,0,内蒙古自治区
201,0,184,9,16,-9,20200509,1,0,34,0,内蒙古自治区
208,7,187,3,20,4,20200510,1,0,34,0,内蒙古自治区
209,1,188,1,20,0,20200511,1,0,34,0,内蒙古自治区
209,0,190,2,18,-2,20200512,1,0,34,0,内蒙古自治区
209,0,190,0,18,0,20200513,1,0,34,0,内蒙古自治区
209,0,194,4,14,-4,20200514,1,0,34,0,内蒙古自治区
209,0,196,2,12,-2,20200515,1,0,34,0,内蒙古自治区
209,0,196,0,12,0,20200516,1,0,34,0,内蒙古自治区
213,4,196,0,16,4,20200517,1,0,34,0,内蒙古自治区
216,3,196,0,19,3,20200518,1,0,34,0,内蒙古自治区
217,1,196,0,20,1,20200519,1,0,34,0,内蒙古自治区
217,0,197,1,19,-1,20200520,1,0,34,0,内蒙古自治区
217,0,199,2,17,-2,20200521,1,0,34,0,内蒙古自治区
217,0,199,0,17,0,20200522,1,0,34,0,内蒙古自治区
217,0,199,0,17,0,20200523,1,0,34,0,内蒙古自治区
227,10,201,2,25,8,20200524,1,0,34,0,内蒙古自治区
232,5,204,3,27,2,20200525,1,0,34,0,内蒙古自治区
232,0,205,1,26,-1,20200526,1,0,34,0,内蒙古自治区
232,0,205,0,26,0,20200527,1,0,34,0,内蒙古自治区
232,0,205,0,26,0,20200528,1,0,34,0,内蒙古自治区
232,0,205,0,26,0,20200529,1,0,34,0,内蒙古自治区
232,0,206,1,25,-1,20200530,1,0,34,0,内蒙古自治区
235,3,207,1,27,2,20200531,1,0,34,0,内蒙古自治区
235,0,209,2,25,-2,20200601,1,0,34,0,内蒙古自治区
235,0,209,0,25,0,20200602,1,0,34,0,内蒙古自治区
235,0,212,3,22,-3,20200603,1,0,34,0,内蒙古自治区
235,0,213,1,21,-1,20200604,1,0,34,0,内蒙古自治区
235,0,213,0,21,0,20200605,1,0,34,0,内蒙古自治区
235,0,213,0,21,0,20200606,1,0,34,0,内蒙古自治区
235,0,218,5,16,-5,20200607,1,0,34,0,内蒙古自治区
235,0,226,8,8,-8,20200608,1,0,34,0,内蒙古自治区
237,2,230,4,6,-2,20200609,1,0,34,0,内蒙古自治区
237,0,230,0,6,0,20200610,1,0,34,0,内蒙古自治区
237,0,231,1,5,-1,20200611,1,0,34,0,内蒙古自治区
237,0,232,1,4,-1,20200612,1,0,34,0,内蒙古自治区
237,0,231,-1,5,1,20200613,1,0,34,0,内蒙古自治区
237,0,231,0,5,0,20200614,1,0,34,0,内蒙古自治区
238,1,234,3,3,-2,20200615,1,0,34,0,内蒙古自治区
238,0,234,0,3,0,20200616,1,0,34,0,内蒙古自治区
238,0,234,0,3,0,20200617,1,0,34,0,内蒙古自治区
238,0,234,0,3,0,20200618,1,0,34,0,内蒙古自治区
238,0,234,0,3,0,20200619,1,0,34,0,内蒙古自治区
238,0,235,1,2,-1,20200620,1,0,34,0,内蒙古自治区
238,0,235,0,2,0,20200621,1,0,34,0,内蒙古自治区
238,0,236,1,1,-1,20200622,1,0,34,0,内蒙古自治区
238,0,236,0,1,0,20200623,1,0,34,0,内蒙古自治区
238,0,236,0,1,0,20200624,1,0,34,0,内蒙古自治区
238,0,236,0,1,0,20200625,1,0,34,0,内蒙古自治区
238,0,236,0,1,0,20200626,1,0,34,0,内蒙古自治区
238,0,236,0,1,0,20200627,1,0,34,0,内蒙古自治区
238,0,237,1,0,-1,20200628,1,0,34,0,内蒙古自治区
238,0,237,0,0,0,20200629,1,0,34,0,内蒙古自治区
238,0,237,0,0,0,20200630,1,0,34,0,内蒙古自治区
238,0,237,0,0,0,20200701,1,0,34,0,内蒙古自治区
238,0,237,0,0,0,20200702,1,0,34,0,内蒙古自治区
238,0,237,0,0,0,20200703,1,0,34,0,内蒙古自治区
238,0,237,0,0,0,20200704,1,0,34,0,内蒙古自治区
239,1,237,0,1,1,20200705,1,0,34,0,内蒙古自治区
240,1,237,0,2,1,20200706,1,0,34,0,内蒙古自治区
244,4,237,0,6,4,20200707,1,0,34,0,内蒙古自治区
244,0,237,0,6,0,20200708,1,0,34,0,内蒙古自治区
245,1,237,0,7,1,20200709,1,0,34,0,内蒙古自治区
245,0,237,0,7,0,20200710,1,0,34,0,内蒙古自治区
245,0,237,0,7,0,20200711,1,0,34,0,内蒙古自治区
249,4,237,0,11,4,20200712,1,0,34,0,内蒙古自治区
249,0,237,0,11,0,20200713,1,0,34,0,内蒙古自治区
249,0,237,0,11,0,20200714,1,0,34,0,内蒙古自治区
249,0,237,0,11,0,20200715,1,0,34,0,内蒙古自治区
249,0,237,0,11,0,20200716,1,0,34,0,内蒙古自治区
249,0,237,0,11,0,20200717,1,0,34,0,内蒙古自治区
249,0,237,0,11,0,20200718,1,0,34,0,内蒙古自治区
250,1,237,0,12,1,20200719,1,0,34,0,内蒙古自治区
250,0,237,0,12,0,20200720,1,0,34,0,内蒙古自治区
250,0,241,4,8,-4,20200722,1,0,34,0,内蒙古自治区
251,1,241,0,9,1,20200724,1,0,34,0,内蒙古自治区
256,5,244,3,11,2,20200725,1,0,34,0,内蒙古自治区
258,2,244,0,13,2,20200726,1,0,34,0,内蒙古自治区
258,0,244,0,13,0,20200727,1,0,34,0,内蒙古自治区
258,0,244,0,13,0,20200728,1,0,34,0,内蒙古自治区
258,0,244,0,13,0,20200729,1,0,34,0,内蒙古自治区
258,0,244,0,13,0,20200730,1,0,34,0,内蒙古自治区
258,0,244,0,13,0,20200731,1,0,34,0,内蒙古自治区
258,0,244,0,13,0,20200801,1,0,34,0,内蒙古自治区
258,0,244,0,13,0,20200802,1,0,34,0,内蒙古自治区
258,0,244,0,13,0,20200803,1,0,34,0,内蒙古自治区
258,0,247,3,10,-3,20200804,1,0,34,0,内蒙古自治区
258,0,247,0,10,0,20200806,1,0,34,0,内蒙古自治区
258,0,247,0,10,0,20200807,1,0,34,0,内蒙古自治区
258,0,247,0,10,0,20200808,1,0,34,0,内蒙古自治区
258,0,253,6,4,-6,20200809,1,0,34,0,内蒙古自治区
258,0,253,0,4,0,20200810,1,0,34,0,内蒙古自治区
259,1,254,1,4,0,20200812,1,0,34,0,内蒙古自治区
259,0,255,1,3,-1,20200813,1,0,34,0,内蒙古自治区
260,1,256,1,3,0,20200814,1,0,34,0,内蒙古自治区
260,0,256,0,3,0,20200815,1,0,34,0,内蒙古自治区
260,0,256,0,3,0,20200816,1,0,34,0,内蒙古自治区
260,0,256,0,3,0,20200817,1,0,34,0,内蒙古自治区
260,0,256,0,3,0,20200818,1,0,34,0,内蒙古自治区
260,0,256,0,3,0,20200820,1,0,34,0,内蒙古自治区
260,0,257,1,2,-1,20200821,1,0,34,0,内蒙古自治区
260,0,257,0,2,0,20200822,1,0,34,0,内蒙古自治区
260,0,257,0,2,0,20200823,1,0,34,0,内蒙古自治区
260,0,257,0,2,0,20200824,1,0,34,0,内蒙古自治区
260,0,257,0,2,0,20200825,1,0,34,0,内蒙古自治区
270,270,25,25,239,239,20200120,6,6,0,0,湖北省
375,105,28,3,338,99,20200121,9,3,0,0,湖北省
444,69,28,0,399,61,20200122,17,8,0,0,湖北省
549,105,31,3,494,95,20200123,24,7,0,0,湖北省
729,180,32,1,658,164,20200124,39,15,0,0,湖北省
1052,323,42,10,958,300,20200125,52,13,0,0,湖北省
1423,371,44,2,1303,345,20200126,76,24,0,0,湖北省
2714,1291,47,3,2567,1264,20200127,100,24,0,0,湖北省
3554,840,80,33,3349,782,20200128,125,25,0,0,湖北省
4586,1032,90,10,4334,985,20200129,162,37,0,0,湖北省
5806,1220,116,26,5486,1152,20200130,204,42,0,0,湖北省
7153,1347,166,50,6738,1252,20200131,249,45,0,0,湖北省
9074,1921,215,49,8565,1827,20200201,294,45,0,0,湖北省
11177,2103,295,80,10532,1967,20200202,350,56,0,0,湖北省
13522,2345,396,101,12712,2180,20200203,414,64,0,0,湖北省
16678,3156,520,124,15679,2967,20200204,479,65,0,0,湖北省
19665,2987,633,113,18483,2804,20200205,549,70,0,0,湖北省
22112,2447,817,184,20677,2194,20200206,618,69,0,0,湖北省
24953,2841,1115,298,23139,2462,20200207,699,81,0,0,湖北省
27100,2147,1439,324,24881,1742,20200208,780,81,0,0,湖北省
29631,2531,1795,356,26965,2084,20200209,871,91,0,0,湖北省
31728,2097,2222,427,28532,1567,20200210,974,103,0,0,湖北省
33366,1638,2639,417,29659,1127,20200211,1068,94,0,0,湖北省
48206,14840,3441,802,43455,13796,20200212,1310,242,0,0,湖北省
51986,3780,4131,690,46429,2974,20200213,1426,116,0,0,湖北省
54406,2420,4774,643,48175,1746,20200214,1457,31,0,0,湖北省
56249,1843,5623,849,49030,855,20200215,1596,139,0,0,湖北省
58182,1933,6639,1016,49847,817,20200216,1696,100,0,0,湖北省
59989,1807,7862,1223,50338,491,20200217,1789,93,0,0,湖北省
61682,1693,9128,1266,50633,295,20200218,1921,132,0,0,湖北省
62031,349,10337,1209,49665,-968,20200219,2029,108,0,0,湖北省
62662,631,11788,1451,48730,-935,20200220,2144,115,0,0,湖北省
63454,792,13557,1769,47647,-1083,20200221,2250,106,0,0,湖北省
64084,630,15299,1742,46439,-1208,20200222,2346,96,0,0,湖北省
64287,203,16738,1439,45054,-1385,20200223,2495,149,0,0,湖北省
64786,499,18854,2116,43369,-1685,20200224,2563,68,0,0,湖北省
65187,401,20912,2058,41660,-1709,20200225,2615,52,0,0,湖北省
65596,409,23200,2288,39755,-1905,20200226,2641,26,0,0,湖北省
65914,318,26403,3203,36829,-2926,20200227,2682,41,0,0,湖北省
66337,423,28895,2492,34715,-2114,20200228,2727,45,0,0,湖北省
66907,570,31187,2292,32959,-1756,20200229,2761,34,0,0,湖北省
67103,196,33757,2570,30543,-2416,20200301,2803,42,0,0,湖北省
67217,114,36167,2410,28216,-2327,20200302,2834,31,0,0,湖北省
67332,115,38556,2389,25905,-2311,20200303,2871,37,0,0,湖北省
67466,134,40479,1923,24085,-1820,20200304,2902,31,0,0,湖北省
67592,126,41966,1487,22695,-1390,20200305,2931,29,0,0,湖北省
67666,74,43468,1502,21239,-1456,20200306,2959,28,0,0,湖北省
67707,41,45011,1543,19710,-1529,20200307,2986,27,0,0,湖北省
67743,36,46433,1422,18303,-1407,20200308,3007,21,0,0,湖北省
67760,17,47585,1152,17151,-1152,20200309,3024,17,0,0,湖北省
67773,13,49056,1471,15671,-1480,20200310,3046,22,0,0,湖北省
67781,8,50298,1242,14427,-1244,20200311,3056,10,0,0,湖北省
67786,5,51553,1255,13171,-1256,20200312,3062,6,0,0,湖北省
67790,4,52943,1390,11772,-1399,20200313,3075,13,0,0,湖北省
67794,4,54278,1335,10431,-1341,20200314,3085,10,0,0,湖北省
67798,4,55094,816,9605,-826,20200315,3099,14,0,0,湖北省
67799,1,55987,893,8701,-904,20200316,3111,12,0,0,湖北省
67800,1,56883,896,7795,-906,20200317,3122,11,0,0,湖北省
67800,0,57678,795,6992,-803,20200318,3130,8,0,0,湖北省
67800,0,58381,703,6287,-705,20200319,3132,2,0,0,湖北省
67800,0,58942,561,5719,-568,20200320,3139,7,0,0,湖北省
67800,0,59432,490,5224,-495,20200321,3144,5,0,0,湖北省
67800,0,59879,447,4768,-456,20200322,3153,9,0,0,湖北省
67801,1,60323,444,4318,-450,20200323,3160,7,0,0,湖北省
67801,0,60810,487,3828,-490,20200324,3163,3,0,0,湖北省
67801,0,61201,391,3431,-397,20200325,3169,6,0,0,湖北省
67801,0,61731,530,2896,-535,20200326,3174,5,0,0,湖北省
67801,0,62098,367,2526,-370,20200327,3177,3,0,0,湖北省
67801,0,62565,467,2054,-472,20200328,3182,5,0,0,湖北省
67801,0,62882,317,1733,-321,20200329,3186,4,0,0,湖北省
67801,0,63153,271,1461,-272,20200330,3187,1,0,0,湖北省
67802,1,63326,173,1283,-178,20200331,3193,6,0,0,湖北省
67802,0,63471,145,1132,-151,20200401,3199,6,0,0,湖北省
67802,0,63612,141,987,-145,20200402,3203,4,0,0,湖北省
67803,1,63762,150,834,-153,20200403,3207,4,0,0,湖北省
67803,0,63945,183,648,-186,20200404,3210,3,0,0,湖北省
67803,0,64014,69,577,-71,20200405,3212,2,0,0,湖北省
67803,0,64073,59,518,-59,20200406,3212,0,0,0,湖北省
67803,0,64142,69,448,-70,20200407,3213,1,0,0,湖北省
67803,0,64187,45,401,-47,20200408,3215,2,0,0,湖北省
67803,0,64236,49,351,-50,20200409,3216,1,0,0,湖北省
67803,0,64264,28,320,-31,20200410,3219,3,0,0,湖北省
67803,0,64281,17,303,-17,20200411,3219,0,0,0,湖北省
67803,0,64338,57,244,-59,20200412,3221,2,0,0,湖北省
67803,0,64363,25,219,-25,20200413,3221,0,0,0,湖北省
67803,0,64402,39,179,-40,20200414,3222,1,0,0,湖北省
67803,0,64435,33,146,-33,20200415,3222,0,0,0,湖北省
68128,325,63487,-948,129,-17,20200416,4512,1290,0,0,湖北省
68128,0,63494,7,122,-7,20200417,4512,0,0,0,湖北省
68128,0,63507,13,109,-13,20200418,4512,0,0,0,湖北省
68128,0,63511,4,105,-4,20200419,4512,0,0,0,湖北省
68128,0,63514,3,102,-3,20200420,4512,0,0,0,湖北省
68128,0,63519,5,97,-5,20200421,4512,0,0,0,湖北省
68128,0,63547,28,69,-28,20200422,4512,0,0,0,湖北省
68128,0,63569,22,47,-22,20200423,4512,0,0,0,湖北省
68128,0,63593,24,23,-24,20200424,4512,0,0,0,湖北省
68128,0,63604,11,12,-11,20200425,4512,0,0,0,湖北省
68128,0,63616,12,0,-12,20200426,4512,0,0,0,湖北省
68128,0,63616,0,0,0,20200427,4512,0,0,0,湖北省
68128,0,63616,0,0,0,20200428,4512,0,0,0,湖北省
68128,0,63616,0,0,0,20200429,4512,0,0,0,湖北省
68128,0,63616,0,0,0,20200430,4512,0,0,0,湖北省
68128,0,63616,0,0,0,20200501,4512,0,0,0,湖北省
68128,0,63616,0,0,0,20200502,4512,0,0,0,湖北省
68128,0,63616,0,0,0,20200503,4512,0,0,0,湖北省
68128,0,63616,0,0,0,20200504,4512,0,0,0,湖北省
68128,0,63616,0,0,0,20200505,4512,0,0,0,湖北省
68128,0,63616,0,0,0,20200506,4512,0,0,0,湖北省
68128,0,63616,0,0,0,20200507,4512,0,0,0,湖北省
68128,0,63616,0,0,0,20200508,4512,0,0,0,湖北省
68129,1,63616,0,1,1,20200509,4512,0,0,0,湖北省
68134,5,63616,0,6,5,20200510,4512,0,0,0,湖北省
68134,0,63616,0,6,0,20200511,4512,0,0,0,湖北省
68134,0,63616,0,6,0,20200512,4512,0,0,0,湖北省
68134,0,63616,0,6,0,20200513,4512,0,0,0,湖北省
68134,0,63616,0,6,0,20200514,4512,0,0,0,湖北省
68134,0,63616,0,6,0,20200515,4512,0,0,0,湖北省
68134,0,63616,0,6,0,20200516,4512,0,0,0,湖北省
68134,0,63616,0,6,0,20200517,4512,0,0,0,湖北省
68135,1,63616,0,7,1,20200518,4512,0,0,0,湖北省
68135,0,63616,0,7,0,20200519,4512,0,0,0,湖北省
68135,0,63616,0,7,0,20200520,4512,0,0,0,湖北省
68135,0,63616,0,7,0,20200521,4512,0,0,0,湖北省
68135,0,63616,0,7,0,20200522,4512,0,0,0,湖北省
68135,0,63616,0,7,0,20200523,4512,0,0,0,湖北省
68135,0,63617,1,6,-1,20200524,4512,0,0,0,湖北省
68135,0,63617,0,6,0,20200525,4512,0,0,0,湖北省
68135,0,63618,1,5,-1,20200526,4512,0,0,0,湖北省
68135,0,63618,0,5,0,20200527,4512,0,0,0,湖北省
68135,0,63618,0,5,0,20200528,4512,0,0,0,湖北省
68135,0,63619,1,4,-1,20200529,4512,0,0,0,湖北省
68135,0,63619,0,4,0,20200530,4512,0,0,0,湖北省
68135,0,63620,1,3,-1,20200531,4512,0,0,0,湖北省
68135,0,63620,0,3,0,20200601,4512,0,0,0,湖北省
68135,0,63620,0,3,0,20200602,4512,0,0,0,湖北省
68135,0,63620,0,3,0,20200603,4512,0,0,0,湖北省
68135,0,63623,3,0,-3,20200604,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200605,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200606,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200607,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200608,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200609,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200610,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200611,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200612,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200613,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200614,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200615,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200616,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200617,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200618,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200619,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200620,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200621,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200622,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200623,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200624,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200625,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200626,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200627,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200628,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200629,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200630,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200701,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200702,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200703,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200704,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200705,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200706,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200707,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200708,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200709,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200710,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200711,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200712,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200713,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200714,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200715,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200716,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200717,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200718,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200719,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200720,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200722,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200724,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200725,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200726,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200727,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200728,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200729,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200730,4512,0,0,0,湖北省
68135,0,63623,0,0,0,20200731,4512,0,0,0,湖北省
68138,3,63623,0,3,3,20200801,4512,0,0,0,湖北省
68138,0,63623,0,3,0,20200802,4512,0,0,0,湖北省
68138,0,63623,0,3,0,20200803,4512,0,0,0,湖北省
68138,0,63623,0,3,0,20200804,4512,0,0,0,湖北省
68138,0,63623,0,3,0,20200806,4512,0,0,0,湖北省
68139,1,63623,0,4,1,20200807,4512,0,0,0,湖北省
68139,0,63623,0,4,0,20200808,4512,0,0,0,湖北省
68139,0,63623,0,4,0,20200809,4512,0,0,0,湖北省
68139,0,63623,0,4,0,20200810,4512,0,0,0,湖北省
